phase,candidate_id,trial_id,split,stage,log_parameter,count,accepted_count,finite_count,nonfinite_count,rms_nis,accepted_only_rms_nis,expected_rms_nis,guarded_rms_nis,under_expected_penalty,inflation_flag,rejected_count,rejected_rate
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,SEC_20_LAUNCH,right_accel_residual_tail,11936,11920,11936,0,3.20699147866,2.93135061061,1.73205080757,3.20699147866,0,false,16,0.00134048257373
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,SEC_20_LAUNCH,yaw_rate_residual_tail,11936,11936,11936,0,13.3211776092,13.3211776092,1.73205080757,13.3211776092,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,launch,forward_accel_residual_tail,6110,5866,6110,0,15.2606008375,5.11504382132,1.73205080757,15.2606008375,0,false,244,0.0399345335516
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,launch,right_accel_residual_tail,6110,6067,6110,0,4.67592694776,3.62442692873,1.73205080757,4.67592694776,0,false,43,0.00703764320786
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,launch,yaw_rate_residual_tail,6110,6110,6110,0,157.009284048,157.009284048,1.73205080757,157.009284048,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,mixed_launch,forward_accel_residual_tail,18572,17185,18572,0,18.9264777091,6.38917335768,1.73205080757,18.9264777091,0,false,1387,0.0746823174672
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,mixed_launch,right_accel_residual_tail,18572,18251,18572,0,7.02294651883,4.83974562971,1.73205080757,7.02294651883,0,false,321,0.0172840835667
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,mixed_launch,yaw_rate_residual_tail,18572,18572,18572,0,58.2729610842,58.2729610842,1.73205080757,58.2729610842,0,false,0,0
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,yaw_launch,forward_accel_residual_tail,30986,23944,30986,0,208.807472171,5.80137152467,1.73205080757,208.807472171,0,false,7042,0.227263925644
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,yaw_launch,right_accel_residual_tail,30986,25980,30986,0,64.1335706266,5.10887714096,1.73205080757,64.1335706266,0,false,5006,0.161556832118
stress_full_rows,candidate_2_stribeck,candidate_2_stribeck:trial_188,validation,yaw_launch,yaw_rate_residual_tail,30986,30986,30986,0,8177.10231818,8177.10231818,1.73205080757,8177.10231818,0,false,0,0
