response_lag_samples,gain_ns_per_m,fit_old_rmse_radps,fit_new_rmse_radps,fit_relative_delta_pct,open_floor_new_rmse_radps,all_new_rmse_radps,in_place_new_rmse_radps,moving_new_rmse_radps,validation_new_rmse_radps,validation_relative_delta_pct,competition_new_rmse_radps,competition_relative_delta_pct
4,-10.189143994,0.141863703,0.111027614,-21.736419,0.113740440,0.167873812,0.291646100,0.194109519,0.066454371,0.209060,0.293803523,-17.894231
4,-10.033716207,0.141863703,0.110694347,-21.971340,0.113228870,0.167786178,0.291902179,0.193627681,0.066427935,0.169197,0.294315690,-17.751102
4,-10.000000000,0.141863703,0.110625484,-22.019881,0.113121013,0.167769838,0.291959957,0.193527978,0.066422299,0.160697,0.294429003,-17.719436
4,-9.939425213,0.141863703,0.110504854,-22.104914,0.112930047,0.167742875,0.292065754,0.193353185,0.066412260,0.145560,0.294634556,-17.661992
4,-9.689143994,0.141863703,0.110048754,-22.426419,0.112179664,0.167664099,0.292529964,0.192690302,0.066371981,0.084822,0.295510639,-17.417164
4,-9.533716207,0.141863703,0.109800071,-22.601716,0.111745378,0.167641644,0.292840131,0.192327030,0.066347940,0.048570,0.296076289,-17.259088
4,-9.439425213,0.141863703,0.109662208,-22.698896,0.111493908,0.167637910,0.293036439,0.192124830,0.066333719,0.027125,0.296427455,-17.160952
4,-9.189143994,0.141863703,0.109344203,-22.923058,0.110870861,0.167664217,0.293587235,0.191655074,0.066297305,-0.027786,0.297388736,-16.892314
4,-9.033716207,0.141863703,0.109181968,-23.037418,0.110516802,0.167707026,0.293950939,0.191412544,0.066275667,-0.060414,0.298006890,-16.719566
4,-8.939425213,0.141863703,0.109096775,-23.097471,0.110314409,0.167742875,0.294179635,0.191283858,0.066262905,-0.079659,0.298389754,-16.612572
4,-8.689143994,0.141863703,0.108919285,-23.222584,0.109823039,0.167874166,0.294816049,0.191010080,0.066230368,-0.128723,0.299434596,-16.320582
4,-8.533716207,0.141863703,0.108844743,-23.275129,0.109551717,0.167982079,0.295232655,0.190889773,0.066211140,-0.157716,0.300104212,-16.133453
4,-8.439425213,0.141863703,0.108812876,-23.297592,0.109399852,0.168057376,0.295493340,0.190835392,0.066199842,-0.174754,0.300518134,-16.017779
4,-8.189143994,0.141863703,0.108777277,-23.322686,0.109043723,0.168293160,0.296214269,0.190759278,0.066171193,-0.217955,0.301644804,-15.702922
4,-8.033716207,0.141863703,0.108791008,-23.313007,0.108857133,0.168465774,0.296683061,0.190761938,0.066154383,-0.243303,0.302364787,-15.501717
4,-8.000000000,0.141863703,0.108797610,-23.308353,0.108820171,0.168505860,0.296786877,0.190767566,0.066150836,-0.248652,0.302523009,-15.457500
4,-7.939425213,0.141863703,0.108812717,-23.297704,0.108756920,0.168580240,0.296975290,0.190782198,0.066144552,-0.258127,0.302809092,-15.377552
4,-7.689143994,0.141863703,0.108919285,-23.222584,0.108538695,0.168919644,0.297779510,0.190904220,0.066119802,-0.295449,0.304015778,-15.040334
4,-7.533716207,0.141863703,0.109021182,-23.150757,0.108438247,0.169156323,0.298299698,0.191029832,0.066105415,-0.317143,0.304784981,-14.825374
4,-7.439425213,0.141863703,0.109096297,-23.097808,0.108390447,0.169309537,0.298622981,0.191124607,0.066097055,-0.329749,0.305258969,-14.692914
4,-7.189143994,0.141863703,0.109344203,-22.923058,0.108311793,0.169751320,0.299509153,0.191444009,0.066076213,-0.361179,0.306543786,-14.333862
4,-7.033716207,0.141863703,0.109533475,-22.789640,0.108298258,0.170051206,0.300079879,0.191691795,0.066064255,-0.379211,0.307361025,-14.105478
4,-6.939425213,0.141863703,0.109661415,-22.699455,0.108303239,0.170242614,0.300433685,0.191860501,0.066057369,-0.389595,0.307863970,-13.964925
4,-6.689143994,0.141863703,0.110048754,-22.426419,0.108364764,0.170785192,0.301400368,0.192375320,0.066040440,-0.415121,0.309224977,-13.584581
4,-6.533716207,0.141863703,0.110323957,-22.232428,0.108438247,0.171147217,0.302020713,0.192743768,0.066030915,-0.429485,0.310089033,-13.343114
4,-6.439425213,0.141863703,0.110503752,-22.105690,0.108495971,0.171376142,0.302404475,0.192985378,0.066025505,-0.437642,0.310620194,-13.194677
4,-6.189143994,0.141863703,0.111027614,-21.736419,0.108697198,0.172017612,0.303450134,0.193692507,0.066012498,-0.457257,0.312055403,-12.793596
4,-6.033716207,0.141863703,0.111386707,-21.483294,0.108857133,0.172440521,0.304119122,0.194179411,0.066005409,-0.467947,0.312965033,-12.539392
4,-6.000000000,0.141863703,0.111467988,-21.425999,0.108895349,0.172534726,0.304266215,0.194289830,0.066003971,-0.470115,0.313164194,-12.483735
4,-5.939425213,0.141863703,0.111617033,-21.320936,0.108967156,0.172706175,0.304532242,0.194492490,0.066001478,-0.473875,0.313523650,-12.383282
4,-5.689143994,0.141863703,0.112273609,-20.858114,0.109306547,0.173444350,0.305655261,0.195387765,0.065992396,-0.487570,0.315031041,-11.962030
4,-5.533716207,0.141863703,0.112714022,-20.547667,0.109551717,0.173926717,0.306371871,0.195990294,0.065987745,-0.494583,0.315984982,-11.695443
4,-5.439425213,0.141863703,0.112993248,-20.350839,0.109713208,0.174228212,0.306813722,0.196373035,0.065985293,-0.498280,0.316570290,-11.531874
4,-5.189143994,0.141863703,0.113777963,-19.797692,0.110188215,0.175060653,0.308012412,0.197451356,0.065980140,-0.506051,0.318147817,-11.091021
4,-5.033716207,0.141863703,0.114296685,-19.432044,0.110516802,0.175600908,0.308775580,0.198166130,0.065977930,-0.509383,0.319144796,-10.812408
4,-5.000000000,0.141863703,0.114412345,-19.350515,0.110591451,0.175720439,0.308943015,0.198325700,0.065977551,-0.509955,0.319362802,-10.751484
4,-4.939425213,0.141863703,0.114622928,-19.202075,0.110728570,0.175937271,0.309245510,0.198616408,0.065976959,-0.510848,0.319756019,-10.641596
4,-4.689143994,0.141863703,0.115530584,-18.562266,0.111335734,0.176861325,0.310518126,0.199871873,0.065975736,-0.512692,0.321401625,-10.181719
4,-4.533716207,0.141863703,0.116124258,-18.143785,0.111745378,0.177457773,0.311326753,0.200695050,0.065975967,-0.512344,0.322440362,-9.891435
4,-4.439425213,0.141863703,0.116495436,-17.882140,0.112005918,0.177827959,0.311824092,0.201210472,0.065976477,-0.511575,0.323076723,-9.713599
4,-4.189143994,0.141863703,0.117520365,-17.159666,0.112740986,0.178840797,0.313168836,0.202636524,0.065979185,-0.507491,0.324788346,-9.235272
4,-4.033716207,0.141863703,0.118185379,-16.690897,0.113228870,0.179491643,0.314021795,0.203563894,0.065981856,-0.503462,0.325867561,-8.933677
4,-4.000000000,0.141863703,0.118332476,-16.587208,0.113337841,0.179635016,0.314208616,0.203769234,0.065982536,-0.502437,0.326103301,-8.867797
4,-3.689143994,0.141863703,0.119735484,-15.598225,0.114394474,0.180993203,0.315960893,0.205731438,0.065990485,-0.490451,0.328303867,-8.252831
4,-3.533716207,0.141863703,0.120468060,-15.081830,0.114957408,0.181696573,0.316857037,0.206758513,0.065995597,-0.482742,0.329422285,-7.940280
4,-3.189143994,0.141863703,0.122163682,-13.886583,0.116285608,0.183312450,0.318890585,0.209141952,0.066009633,-0.461577,0.331944095,-7.235540
4,-3.033716207,0.141863703,0.122959964,-13.325282,0.116920126,0.184066417,0.319828749,0.210264059,0.066017183,-0.450192,0.333100451,-6.912387
4,-3.000000000,0.141863703,0.123135220,-13.201744,0.117060621,0.184232001,0.320033957,0.210511259,0.066018921,-0.447571,0.333352821,-6.841860
4,-2.533716207,0.141863703,0.125648642,-11.430028,0.119105446,0.186594890,0.322933164,0.214065257,0.066046608,-0.405821,0.336898017,-5.851127
4,-2.033716207,0.141863703,0.128521746,-9.404771,0.121501359,0.189275637,0.326166492,0.218146653,0.066083860,-0.349647,0.340810990,-4.757614
4,-2.000000000,0.141863703,0.128721822,-9.263737,0.121670198,0.189461728,0.326389069,0.218431572,0.066086653,-0.345435,0.341078907,-4.682743
4,-1.000000000,0.141863703,0.134995000,-4.841762,0.127070101,0.195273367,0.333243644,0.227407092,0.066185637,-0.196174,0.349249933,-2.399284
4,-0.500000000,0.141863703,0.138360274,-2.469574,0.130036223,0.198381622,0.336848789,0.232252889,0.066246805,-0.103936,0.353492722,-1.213602
4,-0.250000000,0.141863703,0.140095357,-1.246510,0.131580694,0.199983651,0.338694190,0.234758949,0.066280300,-0.053428,0.355651809,-0.610228
4,-0.100000000,0.141863703,0.141152452,-0.501362,0.132526212,0.200959759,0.339814869,0.236288189,0.066301327,-0.021721,0.356959062,-0.244905
4,-0.050000000,0.141863703,0.141507432,-0.251136,0.132844457,0.201287574,0.340190646,0.236802121,0.066308490,-0.010919,0.357396758,-0.122588
4,-0.020000000,0.141863703,0.141721040,-0.100563,0.133036133,0.201484846,0.340416642,0.237111474,0.066312825,-0.004382,0.357659839,-0.049067
4,0.000000000,0.141863703,0.141863703,0.000000,0.133164220,0.201616603,0.340567526,0.237318122,0.066315731,0.000000,0.357835420,0.000000
4,0.020000000,0.141863703,0.142006570,0.100708,0.133292547,0.201748552,0.340718586,0.237525100,0.066318649,0.004400,0.358011155,0.049111
4,0.050000000,0.141863703,0.142221254,0.252039,0.133485489,0.201946838,0.340945505,0.237836180,0.066323049,0.011036,0.358275046,0.122857
4,0.100000000,0.141863703,0.142580078,0.504974,0.133808255,0.202278275,0.341324580,0.238356281,0.066330445,0.022188,0.358715631,0.245982
4,0.250000000,0.141863703,0.143664082,1.269091,0.134785422,0.203279734,0.342468340,0.239928709,0.066353095,0.056343,0.360043108,0.616956
4,0.500000000,0.141863703,0.145495307,2.559925,0.136442958,0.204972308,0.344396176,0.242589048,0.066392390,0.115596,0.362274434,1.240518
4,1.000000000,0.141863703,0.149245730,5.203605,0.139861838,0.208442909,0.348331114,0.248052553,0.066476754,0.242813,0.366806266,2.506975
5,-14.688937201,0.145087836,0.130360229,-10.150821,0.134332335,0.176612075,0.288391160,0.219043402,0.070054653,1.179545,0.285586868,-20.025883
5,-14.188937201,0.145087836,0.127495303,-12.125436,0.131117417,0.174711190,0.287786335,0.214802871,0.069921935,0.987863,0.285662413,-20.004728
5,-13.688937201,0.145087836,0.124812306,-13.974659,0.128058733,0.172992695,0.287359716,0.210835166,0.069796390,0.806539,0.285925490,-19.931058
5,-13.461741256,0.145087836,0.123656519,-14.771270,0.126723595,0.172273588,0.287224976,0.209126661,0.069741724,0.727585,0.286106870,-19.880265
5,-13.188937201,0.145087836,0.122323208,-15.690239,0.125167736,0.171462072,0.287112098,0.207155965,0.069678056,0.635630,0.286375581,-19.805017
5,-12.961741256,0.145087836,0.121259515,-16.423376,0.123912697,0.170830037,0.287058867,0.205583729,0.069626679,0.561426,0.286641670,-19.730503
5,-12.688937201,0.145087836,0.120040073,-17.263862,0.122456303,0.170124393,0.287043943,0.203780894,0.069566970,0.475189,0.287011807,-19.626852
5,-12.461741256,0.145087836,0.119073934,-17.929761,0.121286869,0.169581577,0.287072322,0.202351948,0.069518898,0.405758,0.287362087,-19.528761
5,-12.404782036,0.145087836,0.118838902,-18.091753,0.121000028,0.169451932,0.287085250,0.202004213,0.069507082,0.388693,0.287455874,-19.502498
5,-12.188937201,0.145087836,0.117974858,-18.687285,0.119936614,0.168984241,0.287155380,0.200725296,0.069463167,0.325266,0.287832934,-19.396908
5,-11.961741256,0.145087836,0.117111611,-19.282267,0.118858377,0.168532543,0.287265315,0.199446447,0.069418415,0.260631,0.288266730,-19.275430
5,-11.904782036,0.145087836,0.116902747,-19.426224,0.118594799,0.168425866,0.287298679,0.199136813,0.069407432,0.244769,0.288381400,-19.243319
5,-11.688937201,0.145087836,0.116139191,-19.952496,0.117620992,0.168045636,0.287446200,0.198003961,0.069366679,0.185908,0.288837384,-19.115628
5,-11.461741256,0.145087836,0.115383940,-20.473043,0.116639548,0.167686680,0.287637485,0.196881669,0.069325261,0.126089,0.289353870,-18.970994
5,-11.404782036,0.145087836,0.115202501,-20.598098,0.116400632,0.167603356,0.287691222,0.196611726,0.069315115,0.111436,0.289489206,-18.933095
5,-11.188937201,0.145087836,0.114544107,-21.051888,0.115521709,0.167311969,0.287915858,0.195630839,0.069277536,0.057161,0.290023252,-18.783544
5,-10.961741256,0.145087836,0.113901598,-21.494729,0.114642555,0.167047072,0.288188137,0.194671084,0.069239466,0.002176,0.290621460,-18.616025
5,-10.904782036,0.145087836,0.113748742,-21.600083,0.114429668,0.166987409,0.288262149,0.194442289,0.069230160,-0.011264,0.290777209,-18.572410
5,-10.688937201,0.145087836,0.113199776,-21.978452,0.113650754,0.166785945,0.288563483,0.193618734,0.069195768,-0.060936,0.291388325,-18.401276
5,-10.461741256,0.145087836,0.112674269,-22.340651,0.112879174,0.166616096,0.288916252,0.192826872,0.069161057,-0.111069,0.292067151,-18.211182
5,-10.404782036,0.145087836,0.112551023,-22.425597,0.112693619,0.166580318,0.289010401,0.192640519,0.069152595,-0.123291,0.292243027,-18.161931
5,-10.188937201,0.145087836,0.112115220,-22.725968,0.112019567,0.166469533,0.289387878,0.191978999,0.069121401,-0.168345,0.292930096,-17.969528
5,-10.000000000,0.145087836,0.111774640,-22.960709,0.111467825,0.166404810,0.289745114,0.191458368,0.069095231,-0.206143,0.293558128,-17.793657
5,-9.961741256,0.145087836,0.111710357,-23.005016,0.111360502,0.166395373,0.289820492,0.191359627,0.069090061,-0.213610,0.293688311,-17.757202
5,-9.904782036,0.145087836,0.111617586,-23.068956,0.111203488,0.166383614,0.289934605,0.191216808,0.069082444,-0.224610,0.293883998,-17.702403
5,-9.688937201,0.145087836,0.111298033,-23.289205,0.110638755,0.166363929,0.290387539,0.190721237,0.069054457,-0.265031,0.294645792,-17.489074
5,-9.461741256,0.145087836,0.111016724,-23.483093,0.110096667,0.166385738,0.290899213,0.190278069,0.069026498,-0.305413,0.295482053,-17.254892
5,-9.404782036,0.145087836,0.110955102,-23.525566,0.109969272,0.166398044,0.291033087,0.190179648,0.069019730,-0.315188,0.295697206,-17.194642
5,-9.188937201,0.145087836,0.110754133,-23.664081,0.109517789,0.166469533,0.291560663,0.189853040,0.068994960,-0.350963,0.296532394,-16.960761
5,-8.961741256,0.145087836,0.110598457,-23.771379,0.109096525,0.166587230,0.292150485,0.189588799,0.068970391,-0.386448,0.297445255,-16.705128
5,-8.904782036,0.145087836,0.110568440,-23.792068,0.108999665,0.166623553,0.292303880,0.189535384,0.068964473,-0.394995,0.297679505,-16.639530
5,-8.688937201,0.145087836,0.110487556,-23.847816,0.108664709,0.166785945,0.292905165,0.189379767,0.068942928,-0.426113,0.298586662,-16.385495
5,-8.461741256,0.145087836,0.110458682,-23.867717,0.108367378,0.166999083,0.293572099,0.189296103,0.068921756,-0.456691,0.299574585,-16.108843
5,-8.404782036,0.145087836,0.110460498,-23.866466,0.108301774,0.167059286,0.293744748,0.189288028,0.068916691,-0.464007,0.299827540,-16.038007
5,-8.188937201,0.145087836,0.110500310,-23.839025,0.108085859,0.167311969,0.294418698,0.189304379,0.068898378,-0.490456,0.300805162,-15.764239
5,-8.000000000,0.145087836,0.110577896,-23.785550,0.107939495,0.167564926,0.295034100,0.189379653,0.068883494,-0.511952,0.301685491,-15.517717
5,-7.961741256,0.145087836,0.110598457,-23.771379,0.107914719,0.167619747,0.295161596,0.189401818,0.068880611,-0.516116,0.301866528,-15.467020
5,-7.904782036,0.145087836,0.110632090,-23.748197,0.107880872,0.167703605,0.295353202,0.189439135,0.068876400,-0.522199,0.302137777,-15.391061
5,-7.688937201,0.145087836,0.110792298,-23.637776,0.107785658,0.168045636,0.296098669,0.189627351,0.068861324,-0.543972,0.303184287,-15.098003
5,-7.461741256,0.145087836,0.111016724,-23.483093,0.107742033,0.168446915,0.296916278,0.189905281,0.068846968,-0.564707,0.304317409,-14.780689
5,-7.404782036,0.145087836,0.111081923,-23.438156,0.107740206,0.168554118,0.297126521,0.189987754,0.068843612,-0.569554,0.304606525,-14.699727
5,-7.188937201,0.145087836,0.111361323,-23.245583,0.107766434,0.168984241,0.297942264,0.190346655,0.068831780,-0.586643,0.305720289,-14.387835
5,-6.961741256,0.145087836,0.111710357,-23.005016,0.107850664,0.169477561,0.298833236,0.190803341,0.068820839,-0.602445,0.306923422,-14.050917
5,-6.904782036,0.145087836,0.111806637,-22.938656,0.107880872,0.169607723,0.299061772,0.190930459,0.068818339,-0.606055,0.307229963,-13.965075
5,-6.688937201,0.145087836,0.112203171,-22.665350,0.108028337,0.170124393,0.299946465,0.191457824,0.068809754,-0.618455,0.308409296,-13.634821
5,-6.461741256,0.145087836,0.112674269,-22.340651,0.108239766,0.170708002,0.300909369,0.192090466,0.068802232,-0.629319,0.309680649,-13.278799
5,-6.404782036,0.145087836,0.112800934,-22.253349,0.108301774,0.170860662,0.301155833,0.192261452,0.068800589,-0.631691,0.310004164,-13.188203
5,-6.188937201,0.145087836,0.113311760,-21.901268,0.108569333,0.171462072,0.302108075,0.192954089,0.068795253,-0.639398,0.311247345,-12.840070
5,-6.000000000,0.145087836,0.113798561,-21.565746,0.108845628,0.172018040,0.302965184,0.193617973,0.068791734,-0.644481,0.312357739,-12.529121
5,-5.961741256,0.145087836,0.113901598,-21.494729,0.108906333,0.172133951,0.303141406,0.193758900,0.068791152,-0.645321,0.312585089,-12.465456
5,-5.904782036,0.145087836,0.114057765,-21.387093,0.108999665,0.172308588,0.303405416,0.193972741,0.068790368,-0.646454,0.312925117,-12.370236
5,-5.688937201,0.145087836,0.114679357,-20.958669,0.109385280,0.172992695,0.304423743,0.194826577,0.068788283,-0.649465,0.314230395,-12.004714
5,-5.461741256,0.145087836,0.115383940,-20.473043,0.109845313,0.173750597,0.305525930,0.195798898,0.068787605,-0.650445,0.315632678,-11.612026
5,-5.404782036,0.145087836,0.115568564,-20.345794,0.109969272,0.173946631,0.305807089,0.196054368,0.068787679,-0.650338,0.315988754,-11.512313
5,-5.188937201,0.145087836,0.116296823,-19.843850,0.110470087,0.174711190,0.306889979,0.197064563,0.068788846,-0.648653,0.317354359,-11.129896
5,-5.000000000,0.145087836,0.116970983,-19.379194,0.110948436,0.175408355,0.307860365,0.198002899,0.068791019,-0.645513,0.318570660,-10.789291
5,-4.961741256,0.145087836,0.117111611,-19.282267,0.111049796,0.175552671,0.308059400,0.198198986,0.068791590,-0.644688,0.318819312,-10.719659
5,-4.904782036,0.145087836,0.117323521,-19.136211,0.111203488,0.175769476,0.308357298,0.198494682,0.068792522,-0.643342,0.319190966,-10.615583
5,-4.688937201,0.145087836,0.118153897,-18.563885,0.111815928,0.176612075,0.309503185,0.199655757,0.068796941,-0.636961,0.320615117,-10.216772
5,-4.461741256,0.145087836,0.119073934,-17.929761,0.112511257,0.177534525,0.310738174,0.200946261,0.068803108,-0.628054,0.322140864,-9.789511
5,-4.404782036,0.145087836,0.119311862,-17.765772,0.112693619,0.177771438,0.311052389,0.201280637,0.068804897,-0.625469,0.322527626,-9.681204
5,-4.000000000,0.145087836,0.121084658,-16.543894,0.114080605,0.179519262,0.313337804,0.203779554,0.068820429,-0.603036,0.325324513,-8.897980
5,-3.961741256,0.145087836,0.121259515,-16.423376,0.114219830,0.179690213,0.313558527,0.204026701,0.068822152,-0.600548,0.325593205,-8.822737
5,-3.904782036,0.145087836,0.121522132,-16.242370,0.114429668,0.179946540,0.313888632,0.204398101,0.068824799,-0.596725,0.325994604,-8.710332
5,-3.461741256,0.145087836,0.123656519,-14.771270,0.116164613,0.182013557,0.316516675,0.207425460,0.068848719,-0.562178,0.329172219,-7.820490
5,-3.404782036,0.145087836,0.123942459,-14.574190,0.116400632,0.182288584,0.316862234,0.207832155,0.068852222,-0.557118,0.329587789,-7.704116
5,-3.000000000,0.145087836,0.126047464,-13.123341,0.118160306,0.184302548,0.319367544,0.210833573,0.068879926,-0.517106,0.332586345,-6.864418
5,-2.904782036,0.145087836,0.126560791,-12.769537,0.118594799,0.184791221,0.319969368,0.211567385,0.068887157,-0.506662,0.333303099,-6.663702
5,-2.404782036,0.145087836,0.129365107,-10.836697,0.121000028,0.187448021,0.323206181,0.215588136,0.068929592,-0.445374,0.337136497,-5.590220
5,-2.000000000,0.145087836,0.131763489,-9.183642,0.123093362,0.189707360,0.325918932,0.219041582,0.068969430,-0.387836,0.340323641,-4.697710
5,-1.000000000,0.145087836,0.138139263,-4.789218,0.128781745,0.195682205,0.332961177,0.228279135,0.069088826,-0.215392,0.348504733,-2.406723
5,-0.500000000,0.145087836,0.141547059,-2.440437,0.131879152,0.198867526,0.336656830,0.233246301,0.069159687,-0.113049,0.352752119,-1.217310
5,-0.250000000,0.145087836,0.143301432,-1.231257,0.133486123,0.200506953,0.338546641,0.235810672,0.069197898,-0.057860,0.354913395,-0.612078
5,-0.100000000,0.145087836,0.144369506,-0.495100,0.134468156,0.201505139,0.339693695,0.237374150,0.069221713,-0.023464,0.356221926,-0.245645
5,-0.050000000,0.145087836,0.144728049,-0.247978,0.134798410,0.201840253,0.340078219,0.237899370,0.069229799,-0.011786,0.356660042,-0.122957
5,-0.020000000,0.145087836,0.144943773,-0.099294,0.134997254,0.202041890,0.340309452,0.238215467,0.069234687,-0.004727,0.356923374,-0.049215
5,0.000000000,0.145087836,0.145087836,0.000000,0.135130102,0.202176551,0.340463823,0.238426598,0.069237960,0.000000,0.357099122,0.000000
5,0.020000000,0.145087836,0.145232097,0.099430,0.135263179,0.202311400,0.340618366,0.238638049,0.069241244,0.004744,0.357275023,0.049258
5,0.050000000,0.145087836,0.145448857,0.248829,0.135463221,0.202514025,0.340850503,0.238955821,0.069246193,0.011892,0.357539162,0.123226
5,0.100000000,0.145087836,0.145811103,0.498503,0.135797757,0.202852671,0.341238256,0.239487026,0.069254501,0.023891,0.357980158,0.246720
5,0.250000000,0.145087836,0.146905102,1.252528,0.136809756,0.203875579,0.342407916,0.241092400,0.069279868,0.060528,0.359308852,0.618800
5,0.500000000,0.145087836,0.148752098,2.525547,0.138523787,0.205603307,0.344378464,0.243806442,0.069323619,0.123718,0.361542147,1.244199
5,1.000000000,0.145087836,0.152530946,5.130072,0.142049976,0.209142008,0.348397126,0.249372918,0.069416638,0.258065,0.366077699,2.514309
